	sample	project	condition	type	missing_metadata	cell_line	differentiated
9957	SRS1638907	SRP067844	control	stem cell	False	False	False
9958	SRS1638912	SRP067844	control	stem cell	False	False	False
9959	SRS1638344	SRP067844	control	stem cell	False	False	False
9960	SRS1640011	SRP067844	control	stem cell	False	False	False
9961	SRS1638859	SRP067844	control	stem cell	False	False	False
9962	SRS1640966	SRP067844	control	stem cell	False	False	False
9963	SRS1640269	SRP067844	control	stem cell	False	False	False
9964	SRS1640229	SRP067844	control	stem cell	False	False	False
9965	SRS1638396	SRP067844	control	stem cell	False	False	False
9966	SRS1641024	SRP067844	control	stem cell	False	False	False
9967	SRS1640990	SRP067844	control	stem cell	False	False	False
9968	SRS1640955	SRP067844	control	stem cell	False	False	False
9969	SRS1638393	SRP067844	control	stem cell	False	False	False
9970	SRS1639874	SRP067844	control	stem cell	False	False	False
9971	SRS1639549	SRP067844	control	stem cell	False	False	False
9972	SRS1639921	SRP067844	control	stem cell	False	False	False
9973	SRS1641060	SRP067844	control	stem cell	False	False	False
9974	SRS1638833	SRP067844	control	stem cell	False	False	False
9975	SRS1640331	SRP067844	control	stem cell	False	False	False
9976	SRS1639537	SRP067844	control	stem cell	False	False	False
9977	SRS1640604	SRP067844	control	stem cell	False	False	False
9978	SRS1640022	SRP067844	control	stem cell	False	False	False
9979	SRS1641056	SRP067844	control	stem cell	False	False	False
9980	SRS1641075	SRP067844	control	stem cell	False	False	False
9981	SRS1638506	SRP067844	control	stem cell	False	False	False
9982	SRS1640126	SRP067844	control	stem cell	False	False	False
9983	SRS1639633	SRP067844	control	stem cell	False	False	False
9984	SRS1638842	SRP067844	control	stem cell	False	False	False
9985	SRS1639500	SRP067844	control	stem cell	False	False	False
9986	SRS1638920	SRP067844	control	stem cell	False	False	False
9987	SRS1639526	SRP067844	control	stem cell	False	False	False
9988	SRS1640622	SRP067844	control	stem cell	False	False	False
9989	SRS1640208	SRP067844	control	stem cell	False	False	False
9990	SRS1639759	SRP067844	control	stem cell	False	False	False
9991	SRS418717	SRP022131	control	stem cell	False	False	False
9992	SRS1641012	SRP067844	control	stem cell	False	False	False
9993	SRS1640047	SRP067844	control	stem cell	False	False	False
9994	SRS1638420	SRP067844	control	stem cell	False	False	False
9995	SRS1639971	SRP067844	control	stem cell	False	False	False
9996	SRS1639550	SRP067844	control	stem cell	False	False	False
9997	SRS1639857	SRP067844	control	stem cell	False	False	False
9998	SRS1641022	SRP067844	control	stem cell	False	False	False
9999	SRS1640417	SRP067844	control	stem cell	False	False	False
10000	SRS1640176	SRP067844	control	stem cell	False	False	False
10001	SRS1638428	SRP067844	control	stem cell	False	False	False
10002	SRS1639924	SRP067844	control	stem cell	False	False	False
10003	SRS1640967	SRP067844	control	stem cell	False	False	False
10004	SRS1638365	SRP067844	control	stem cell	False	False	False
10005	SRS1639923	SRP067844	control	stem cell	False	False	False
10006	SRS1640137	SRP067844	control	stem cell	False	False	False
10007	SRS1639998	SRP067844	control	stem cell	False	False	False
10008	SRS1640959	SRP067844	control	stem cell	False	False	False
10009	SRS1641104	SRP067844	control	stem cell	False	False	False
10010	SRS1640998	SRP067844	control	stem cell	False	False	False
10011	SRS1640438	SRP067844	control	stem cell	False	False	False
10012	SRS1640973	SRP067844	control	stem cell	False	False	False
10013	SRS1638744	SRP067844	control	stem cell	False	False	False
10014	SRS1638939	SRP067844	control	stem cell	False	False	False
10015	SRS1639516	SRP067844	control	stem cell	False	False	False
10016	SRS1638865	SRP067844	control	stem cell	False	False	False
10017	SRS1640559	SRP067844	control	stem cell	False	False	False
10018	SRS1640437	SRP067844	control	stem cell	False	False	False
10019	SRS1639750	SRP067844	control	stem cell	False	False	False
10020	SRS1659622	SRP083770	control	stem cell	False	False	False
10021	SRS1638324	SRP067844	control	stem cell	False	False	False
10022	SRS1640500	SRP067844	control	stem cell	False	False	False
10023	SRS1640179	SRP067844	control	stem cell	False	False	False
10024	SRS1641030	SRP067844	control	stem cell	False	False	False
10025	SRS1641112	SRP067844	control	stem cell	False	False	False
10026	SRS1639533	SRP067844	control	stem cell	False	False	False
10027	SRS1641014	SRP067844	control	stem cell	False	False	False
10028	SRS1638746	SRP067844	control	stem cell	False	False	False
10029	SRS1640447	SRP067844	control	stem cell	False	False	False
10030	SRS1639701	SRP067844	control	stem cell	False	False	False
10031	SRS1639547	SRP067844	control	stem cell	False	False	False
10032	SRS1639625	SRP067844	control	stem cell	False	False	False
10033	SRS1638424	SRP067844	control	stem cell	False	False	False
10034	SRS1640062	SRP067844	control	stem cell	False	False	False
10035	SRS1639894	SRP067844	control	stem cell	False	False	False
10036	SRS1639597	SRP067844	control	stem cell	False	False	False
10037	SRS1640628	SRP067844	control	stem cell	False	False	False
10038	SRS1638409	SRP067844	control	stem cell	False	False	False
10039	SRS1640012	SRP067844	control	stem cell	False	False	False
10040	SRS1640457	SRP067844	control	stem cell	False	False	False
10041	SRS1640002	SRP067844	control	stem cell	False	False	False
10042	SRS1640310	SRP067844	control	stem cell	False	False	False
10043	SRS1638815	SRP067844	control	stem cell	False	False	False
10044	SRS1639860	SRP067844	control	stem cell	False	False	False
10045	SRS1640341	SRP067844	control	stem cell	False	False	False
10046	SRS1638406	SRP067844	control	stem cell	False	False	False
10047	SRS1639931	SRP067844	control	stem cell	False	False	False
10048	SRS1639612	SRP067844	control	stem cell	False	False	False
10049	SRS1638345	SRP067844	control	stem cell	False	False	False
10050	SRS1640299	SRP067844	control	stem cell	False	False	False
10051	SRS1640163	SRP067844	control	stem cell	False	False	False
10052	SRS1640510	SRP067844	control	stem cell	False	False	False
10053	SRS1638923	SRP067844	control	stem cell	False	False	False
10054	SRS1638877	SRP067844	control	stem cell	False	False	False
10055	SRS1640232	SRP067844	control	stem cell	False	False	False
10056	SRS1639614	SRP067844	control	stem cell	False	False	False
10057	SRS1639848	SRP067844	control	stem cell	False	False	False
10058	SRS1640203	SRP067844	control	stem cell	False	False	False
10059	SRS1639898	SRP067844	control	stem cell	False	False	False
10060	SRS1639980	SRP067844	control	stem cell	False	False	False
10061	SRS1640264	SRP067844	control	stem cell	False	False	False
10062	SRS1639601	SRP067844	control	stem cell	False	False	False
10063	SRS1640489	SRP067844	control	stem cell	False	False	False
10064	SRS1640178	SRP067844	control	stem cell	False	False	False
10065	SRS1641073	SRP067844	control	stem cell	False	False	False
10066	SRS1640024	SRP067844	control	stem cell	False	False	False
10067	SRS1640631	SRP067844	control	stem cell	False	False	False
10068	SRS1640129	SRP067844	control	stem cell	False	False	False
10069	SRS1638932	SRP067844	control	stem cell	False	False	False
10070	SRS1639853	SRP067844	control	stem cell	False	False	False
10071	SRS1640968	SRP067844	control	stem cell	False	False	False
10072	SRS1639791	SRP067844	control	stem cell	False	False	False
10073	SRS1639993	SRP067844	control	stem cell	False	False	False
10074	SRS1638781	SRP067844	control	stem cell	False	False	False
10075	SRS1638820	SRP067844	control	stem cell	False	False	False
10076	SRS1638429	SRP067844	control	stem cell	False	False	False
10077	SRS1640101	SRP067844	control	stem cell	False	False	False
10078	SRS1639798	SRP067844	control	stem cell	False	False	False
10079	SRS1638410	SRP067844	control	stem cell	False	False	False
10080	SRS1638462	SRP067844	control	stem cell	False	False	False
10081	SRS1640946	SRP067844	control	stem cell	False	False	False
10082	SRS1639851	SRP067844	control	stem cell	False	False	False
10083	SRS1640241	SRP067844	control	stem cell	False	False	False
10084	SRS1640088	SRP067844	control	stem cell	False	False	False
10085	SRS1640275	SRP067844	control	stem cell	False	False	False
10086	SRS1639868	SRP067844	control	stem cell	False	False	False
10087	SRS1638881	SRP067844	control	stem cell	False	False	False
10088	SRS1639852	SRP067844	control	stem cell	False	False	False
10089	SRS1638829	SRP067844	control	stem cell	False	False	False
10090	SRS1638469	SRP067844	control	stem cell	False	False	False
10091	SRS1639920	SRP067844	control	stem cell	False	False	False
10092	SRS1640974	SRP067844	control	stem cell	False	False	False
10093	SRS1640937	SRP067844	control	stem cell	False	False	False
10094	SRS1639893	SRP067844	control	stem cell	False	False	False
10095	SRS1640954	SRP067844	control	stem cell	False	False	False
10096	SRS1640034	SRP067844	control	stem cell	False	False	False
10097	SRS1638721	SRP067844	control	stem cell	False	False	False
10098	SRS1640599	SRP067844	control	stem cell	False	False	False
10099	ERS626991	ERP008992	control	stem cell	False	False	False
10100	SRS1025822	SRP062203	control	stem cell	False	False	False
10101	SRS1640197	SRP067844	control	stem cell	False	False	False
10102	SRS1640020	SRP067844	control	stem cell	False	False	False
10103	SRS1640453	SRP067844	control	stem cell	False	False	False
10104	SRS1640458	SRP067844	control	stem cell	False	False	False
10105	SRS1640466	SRP067844	control	stem cell	False	False	False
10106	SRS1638464	SRP067844	control	stem cell	False	False	False
10107	SRS1639842	SRP067844	control	stem cell	False	False	False
10108	SRS1639929	SRP067844	control	stem cell	False	False	False
10109	SRS1638332	SRP067844	control	stem cell	False	False	False
10110	SRS1638810	SRP067844	control	stem cell	False	False	False
10111	SRS1638909	SRP067844	control	stem cell	False	False	False
10112	SRS1638471	SRP067844	control	stem cell	False	False	False
10113	SRS1638878	SRP067844	control	stem cell	False	False	False
10114	SRS1640977	SRP067844	control	stem cell	False	False	False
10115	SRS1640591	SRP067844	control	stem cell	False	False	False
10116	SRS1639764	SRP067844	control	stem cell	False	False	False
10117	SRS1638715	SRP067844	control	stem cell	False	False	False
10118	SRS1640379	SRP067844	control	stem cell	False	False	False
10119	SRS1638806	SRP067844	control	stem cell	False	False	False
10120	SRS1641062	SRP067844	control	stem cell	False	False	False
10121	SRS1639843	SRP067844	control	stem cell	False	False	False
10122	SRS1659597	SRP083770	control	stem cell	False	False	False
10123	SRS1638775	SRP067844	control	stem cell	False	False	False
10124	SRS1640274	SRP067844	control	stem cell	False	False	False
10125	SRS1640979	SRP067844	control	stem cell	False	False	False
10126	SRS1640445	SRP067844	control	stem cell	False	False	False
10127	SRS1640018	SRP067844	control	stem cell	False	False	False
10128	SRS1639726	SRP067844	control	stem cell	False	False	False
10129	SRS1638326	SRP067844	control	stem cell	False	False	False
10130	SRS1640485	SRP067844	control	stem cell	False	False	False
10131	SRS1640287	SRP067844	control	stem cell	False	False	False
10132	SRS1641066	SRP067844	control	stem cell	False	False	False
10133	SRS1639977	SRP067844	control	stem cell	False	False	False
10134	SRS1640422	SRP067844	control	stem cell	False	False	False
10135	SRS1640261	SRP067844	control	stem cell	False	False	False
10136	SRS1639936	SRP067844	control	stem cell	False	False	False
10137	SRS1638860	SRP067844	control	stem cell	False	False	False
10138	SRS1640258	SRP067844	control	stem cell	False	False	False
10139	SRS1639918	SRP067844	control	stem cell	False	False	False
10140	SRS1640556	SRP067844	control	stem cell	False	False	False
10141	SRS1638832	SRP067844	control	stem cell	False	False	False
10142	SRS1639987	SRP067844	control	stem cell	False	False	False
10143	SRS1640348	SRP067844	control	stem cell	False	False	False
10144	SRS1640539	SRP067844	control	stem cell	False	False	False
10145	SRS1638478	SRP067844	control	stem cell	False	False	False
10146	SRS1639557	SRP067844	control	stem cell	False	False	False
10147	SRS1639925	SRP067844	control	stem cell	False	False	False
10148	SRS1640541	SRP067844	control	stem cell	False	False	False
10149	SRS1638934	SRP067844	control	stem cell	False	False	False
10150	SRS1638508	SRP067844	control	stem cell	False	False	False
10151	SRS1638380	SRP067844	control	stem cell	False	False	False
10152	SRS1641037	SRP067844	control	stem cell	False	False	False
10153	SRS1639499	SRP067844	control	stem cell	False	False	False
10154	SRS1640588	SRP067844	control	stem cell	False	False	False
10155	SRS1641070	SRP067844	control	stem cell	False	False	False
10156	SRS1640640	SRP067844	control	stem cell	False	False	False
10157	SRS1638926	SRP067844	control	stem cell	False	False	False
10158	SRS1641092	SRP067844	control	stem cell	False	False	False
10159	SRS1641114	SRP067844	control	stem cell	False	False	False
10160	SRS1640404	SRP067844	control	stem cell	False	False	False
10161	SRS1640268	SRP067844	control	stem cell	False	False	False
10162	SRS1640166	SRP067844	control	stem cell	False	False	False
10163	SRS1640409	SRP067844	control	stem cell	False	False	False
10164	SRS1640283	SRP067844	control	stem cell	False	False	False
10165	SRS1638747	SRP067844	control	stem cell	False	False	False
10166	SRS1639560	SRP067844	control	stem cell	False	False	False
10167	SRS1640199	SRP067844	control	stem cell	False	False	False
10168	SRS1640565	SRP067844	control	stem cell	False	False	False
10169	SRS1640157	SRP067844	control	stem cell	False	False	False
10170	SRS1640986	SRP067844	control	stem cell	False	False	False
10171	SRS1639720	SRP067844	control	stem cell	False	False	False
10172	SRS1638354	SRP067844	control	stem cell	False	False	False
10173	SRS1638412	SRP067844	control	stem cell	False	False	False
10174	SRS1640545	SRP067844	control	stem cell	False	False	False
10175	SRS1639536	SRP067844	control	stem cell	False	False	False
10176	SRS1640242	SRP067844	control	stem cell	False	False	False
10177	SRS1639933	SRP067844	control	stem cell	False	False	False
10178	SRS1640992	SRP067844	control	stem cell	False	False	False
10179	SRS1639742	SRP067844	control	stem cell	False	False	False
10180	SRS1640114	SRP067844	control	stem cell	False	False	False
10181	SRS1638836	SRP067844	control	stem cell	False	False	False
10182	SRS1640238	SRP067844	control	stem cell	False	False	False
10183	SRS1638433	SRP067844	control	stem cell	False	False	False
10184	SRS1638712	SRP067844	control	stem cell	False	False	False
10185	SRS1640351	SRP067844	control	stem cell	False	False	False
10186	SRS1639762	SRP067844	control	stem cell	False	False	False
10187	SRS1638504	SRP067844	control	stem cell	False	False	False
10188	SRS1640019	SRP067844	control	stem cell	False	False	False
10189	SRS1639570	SRP067844	control	stem cell	False	False	False
10190	SRS1638802	SRP067844	control	stem cell	False	False	False
10191	SRS1638502	SRP067844	control	stem cell	False	False	False
10192	SRS1639797	SRP067844	control	stem cell	False	False	False
10193	SRS1640251	SRP067844	control	stem cell	False	False	False
10194	SRS1640133	SRP067844	control	stem cell	False	False	False
10195	SRS1640536	SRP067844	control	stem cell	False	False	False
10196	SRS1639819	SRP067844	control	stem cell	False	False	False
10197	SRS1640586	SRP067844	control	stem cell	False	False	False
10198	SRS1638457	SRP067844	control	stem cell	False	False	False
